Code fournisseur;libelle fournisseur;num article interne;type web;libelle article;code groupe;libelle groupe;code famille;libelle famille;code sous famille ;libelle sous famille;collection;modele;matiere;couleur;divers;photo;libelle taille;quantite;gencod interne;gencod fournisseur;pvttc;pvpromo;code tva;taux tva;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CINEX;COOL;001089920;1;CHAUSSON COOL SHOES;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;H15;YOSEM;;CEMENT;;;40;0;9001089920099;;39.99;39.99;1;20
CINEX;COOL;001089920;1;CHAUSSON COOL SHOES;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;H15;YOSEM;;CEMENT;;;40D;0;9001089920105;;39.99;39.99;1;20
CINEX;COOL;001089920;1;CHAUSSON COOL SHOES;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;H15;YOSEM;;CEMENT;;;41;0;9001089920112;;39.99;39.99;1;20
CINEX;COOL;001089920;1;CHAUSSON COOL SHOES;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;H15;YOSEM;;CEMENT;;;42;0;9001089920129;;39.99;39.99;1;20
CINEX;COOL;001089920;1;CHAUSSON COOL SHOES;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;H15;YOSEM;;CEMENT;;;42D;0;9001089920136;;39.99;39.99;1;20
CINEX;COOL;001089920;1;CHAUSSON COOL SHOES;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;H15;YOSEM;;CEMENT;;;43;0;9001089920143;;39.99;39.99;1;20
CINEX;COOL;001089920;1;CHAUSSON COOL SHOES;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;H15;YOSEM;;CEMENT;;;44;0;9001089920150;;39.99;39.99;1;20
CINEX;COOL;001089920;1;CHAUSSON COOL SHOES;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;H15;YOSEM;;CEMENT;;;44D;0;9001089920167;;39.99;39.99;1;20
CINEX;COOL;001089920;1;CHAUSSON COOL SHOES;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;H15;YOSEM;;CEMENT;;;45;0;9001089920174;;39.99;39.99;1;20
CINEX;COOL;001089920;1;CHAUSSON COOL SHOES;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;H15;YOSEM;;CEMENT;;;45D;0;9001089920181;;39.99;39.99;1;20
CINEX;COOL;001089920;1;CHAUSSON COOL SHOES;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;H15;YOSEM;;CEMENT;;;47;0;9001089920198;;39.99;39.99;1;20
CINEX;COOL;001089920;1;CHAUSSON COOL SHOES;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;H15;YOSEM;;CEMENT;;;48;0;9001089920204;;39.99;39.99;1;20
DAKINE;DAKINE;001103455;1;SAC A DOS DAKINE;9;ACCESSOIRES;1;BAGAGERIE;0;SAC A DOS  TECHNIQUE.;H18;HELI PRO;24L;GINGER;;;TU;1;9001103455019;;110.00;110.00;1;20
EASYSN;easy snowboard;001104410;1;;7;GLISSE NEIGE;0;SURF DES NEIGES;4;PLANCHE DE SNOW;H18;WALLRIDE;2019;156;;;TU;2;9001104410017;;349.00;349.00;1;20
ELEMEN;ELEMENT;001098316;1;SWEAT SHERPA ELEMENT;1;TEXTILE HOMME;1;SWEAT HOMME;3;SWEAT ZIPPE;H17;F1WAA1;H17;3732;;;XXS;0;9001098316012;;85.00;85.00;1;20
ELEMEN;ELEMENT;001098316;1;SWEAT SHERPA ELEMENT;1;TEXTILE HOMME;1;SWEAT HOMME;3;SWEAT ZIPPE;H17;F1WAA1;H17;3732;;;XS;0;9001098316029;;85.00;85.00;1;20
ELEMEN;ELEMENT;001098316;1;SWEAT SHERPA ELEMENT;1;TEXTILE HOMME;1;SWEAT HOMME;3;SWEAT ZIPPE;H17;F1WAA1;H17;3732;;;S;0;9001098316036;;85.00;85.00;1;20
ELEMEN;ELEMENT;001098316;1;SWEAT SHERPA ELEMENT;1;TEXTILE HOMME;1;SWEAT HOMME;3;SWEAT ZIPPE;H17;F1WAA1;H17;3732;;;M;1;9001098316050;;85.00;85.00;1;20
ELEMEN;ELEMENT;001098316;1;SWEAT SHERPA ELEMENT;1;TEXTILE HOMME;1;SWEAT HOMME;3;SWEAT ZIPPE;H17;F1WAA1;H17;3732;;;L;0;9001098316067;;85.00;85.00;1;20
ELEMEN;ELEMENT;001098316;1;SWEAT SHERPA ELEMENT;1;TEXTILE HOMME;1;SWEAT HOMME;3;SWEAT ZIPPE;H17;F1WAA1;H17;3732;;;XL;0;9001098316074;;85.00;85.00;1;20
ELEMEN;ELEMENT;001098316;1;SWEAT SHERPA ELEMENT;1;TEXTILE HOMME;1;SWEAT HOMME;3;SWEAT ZIPPE;H17;F1WAA1;H17;3732;;;XXL;0;9001098316081;;85.00;85.00;1;20
FLYSUR;flysurf;001010238;1;LEASH ENROULEUR;6;GLISSE MER;6;KITESURF;2;ACCESSOIRE KITE;E19;LEASH;;;;;TU;4;9001010238019;;69.00;69.00;1;20
FONE;F ONE;001107120;1;FONE BANDIT;6;GLISSE MER;6;KITESURF;1;AILE DE KITE;H19;BANDIT;2019;14NUE;;;TU;1;9001107120012;;1599.00;1599.00;1;20
FONE;F ONE;001094581;1;barre bandit;6;GLISSE MER;6;KITESURF;2;ACCESSOIRE KITE;H17;BARRE;BANDIT;201752;;;TU;1;9001094581018;;429.00;429.00;1;20
FONE;F ONE;001098777;1;FONE;6;GLISSE MER;6;KITESURF;2;ACCESSOIRE KITE;H19;PADSTRAP;2018;S/M;;;TU;2;9001098777011;;189.00;189.00;1;20
FONE;F ONE;001107637;1;;6;GLISSE MER;2;SURF MER;3;Sup Padlle board;H19;ROCKETAI;;7"6;;;TU;1;9001107637015;;749.00;749.00;1;20
FONE;F ONE;001099110;1;FONE;6;GLISSE MER;6;KITESURF;2;ACCESSOIRE KITE;H19;STRAP;2018;SURF;;;TU;1;9001099110015;;49.90;49.90;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;34;0;9001082151018;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;35;0;9001082151025;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;36;0;9001082151032;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;36D;0;9001082151049;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;37;0;9001082151056;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;38;0;9001082151063;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;38D;0;9001082151070;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;39;0;9001082151087;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;40;0;9001082151094;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;40D;0;9001082151100;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;41;3;9001082151117;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;42;0;9001082151124;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;42D;0;9001082151131;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;43;1;9001082151148;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;44;0;9001082151155;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;44D;0;9001082151162;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;45;0;9001082151179;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;45D;0;9001082151186;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;47;0;9001082151193;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001082151;1;HAVAIANAS;4;CHAUSSURES;0;CHAUSSURE HOMME;2;SLAP H;E16;BRASILOG;;GREEN;;;48;0;9001082151209;;24.00;24.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;34;0;9001097421014;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;35;1;9001097421021;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;36;0;9001097421038;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;36D;0;9001097421045;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;37;0;9001097421052;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;38;0;9001097421069;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;38D;0;9001097421076;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;39;0;9001097421083;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;40;0;9001097421090;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;40D;0;9001097421106;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;41;0;9001097421113;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;42;0;9001097421120;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;42D;0;9001097421137;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;43;0;9001097421144;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;44;0;9001097421151;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;44D;0;9001097421168;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;45;0;9001097421175;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;45D;0;9001097421182;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;47;0;9001097421199;;37.00;37.00;1;20
HAWAIA;HAVAIANAS -Alpargatas;001097421;1;HAVAIANAS;4;CHAUSSURES;1;CHAUSSURE FEMME;2;SLAP F;E17;ORIGINE;SLIM;BLACK;;;48;0;9001097421205;;37.00;37.00;1;20
HOFF;HOFF sarl;001003043;1;SEXWAX;6;GLISSE MER;2;SURF MER;1;ACCESSOIRE SURF EAU;H19;SEXWAX;;;;;TU;3;9001003043019;;2.50;2.50;1;20
HURLEY;HURLEY INTERNATIONAL;001101953;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AA9755;E18;010;;;28;0;9001101953012;;60.00;60.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101953;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AA9755;E18;010;;;29;0;9001101953029;;60.00;60.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101953;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AA9755;E18;010;;;30;0;9001101953036;;60.00;60.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101953;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AA9755;E18;010;;;31;0;9001101953043;;60.00;60.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101953;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AA9755;E18;010;;;32;1;9001101953050;;60.00;60.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101953;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AA9755;E18;010;;;33;0;9001101953067;;60.00;60.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101953;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AA9755;E18;010;;;34;0;9001101953074;;60.00;60.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101953;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AA9755;E18;010;;;36;0;9001101953081;;60.00;60.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101953;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AA9755;E18;010;;;38;0;9001101953098;;60.00;60.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101965;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AJ6984;E18;410;;;28;0;9001101965015;;70.00;70.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101965;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AJ6984;E18;410;;;29;0;9001101965022;;70.00;70.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101965;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AJ6984;E18;410;;;30;0;9001101965039;;70.00;70.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101965;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AJ6984;E18;410;;;31;0;9001101965046;;70.00;70.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101965;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AJ6984;E18;410;;;32;0;9001101965053;;70.00;70.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101965;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AJ6984;E18;410;;;33;2;9001101965060;;70.00;70.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101965;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AJ6984;E18;410;;;34;0;9001101965077;;70.00;70.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101965;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AJ6984;E18;410;;;36;0;9001101965084;;70.00;70.00;1;20
HURLEY;HURLEY INTERNATIONAL;001101965;1;BOARDSHORT HOMME HURLEY;1;TEXTILE HOMME;7;BERMUDA / SHORT;3;BOARDSHORT LONG;E18;AJ6984;E18;410;;;38;0;9001101965091;;70.00;70.00;1;20
IDKDIS;Starboard -airush;001093668;1;;6;GLISSE MER;2;SURF MER;0;SURF D'EAU;H16;ALLSTAR;2016;1228CA;;;TU;1;9001093668017;;3390.00;3390.00;1;20
JORCAN;Jorcani (starboard);001103601;1;;6;GLISSE MER;2;SURF MER;3;Sup Padlle board;E19;ALLSTARH;2019;14X26;;;TU;1;9001103601010;;2399.00;2399.00;1;20
JORCAN;Jorcani (starboard);001109590;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;H19;ENDUROCA;2020;29353P;;;XXS;0;9001109590011;;429.00;429.00;1;20
JORCAN;Jorcani (starboard);001109590;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;H19;ENDUROCA;2020;29353P;;;XS;0;9001109590028;;429.00;429.00;1;20
JORCAN;Jorcani (starboard);001109590;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;H19;ENDUROCA;2020;29353P;;;S;0;9001109590035;;429.00;429.00;1;20
JORCAN;Jorcani (starboard);001109590;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;H19;ENDUROCA;2020;29353P;;;M;0;9001109590059;;429.00;429.00;1;20
JORCAN;Jorcani (starboard);001109590;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;H19;ENDUROCA;2020;29353P;;;L;1;9001109590066;;429.00;429.00;1;20
JORCAN;Jorcani (starboard);001109590;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;H19;ENDUROCA;2020;29353P;;;XL;0;9001109590073;;429.00;429.00;1;20
JORCAN;Jorcani (starboard);001109590;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;H19;ENDUROCA;2020;29353P;;;XXL;0;9001109590080;;429.00;429.00;1;20
JORCAN;Jorcani (starboard);001104993;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;E19;ENDUROTI;2018;2PGREE;;;XXS;0;9001104993015;;239.90;239.90;1;20
JORCAN;Jorcani (starboard);001104993;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;E19;ENDUROTI;2018;2PGREE;;;XS;0;9001104993022;;239.90;239.90;1;20
JORCAN;Jorcani (starboard);001104993;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;E19;ENDUROTI;2018;2PGREE;;;S;0;9001104993039;;239.90;239.90;1;20
JORCAN;Jorcani (starboard);001104993;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;E19;ENDUROTI;2018;2PGREE;;;M;0;9001104993053;;239.90;239.90;1;20
JORCAN;Jorcani (starboard);001104993;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;E19;ENDUROTI;2018;2PGREE;;;L;1;9001104993060;;239.90;239.90;1;20
JORCAN;Jorcani (starboard);001104993;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;E19;ENDUROTI;2018;2PGREE;;;XL;0;9001104993077;;239.90;239.90;1;20
JORCAN;Jorcani (starboard);001104993;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;E19;ENDUROTI;2018;2PGREE;;;XXL;0;9001104993084;;239.90;239.90;1;20
JORCAN;Jorcani (starboard);001103330;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;H18;LIMAADJU;;S352P;;;XXS;0;9001103330019;;529.00;529.00;1;20
JORCAN;Jorcani (starboard);001103330;1;;6;GLISSE MER;2;SURF MER;4;Pagaie sup;H18;LIMAADJU;;S352P;;;XS;0;9001103330026;;529.00;529.00;1;20
